net,length_um
_0800_,17.745
_2754_,17.74
rf.registers\[20\]\[16\],17.74
net1006,17.68
rf.registers\[6\]\[5\],17.67
net595,17.66
rf.registers\[10\]\[1\],17.65
rf.registers\[23\]\[8\],17.64
_3872_,17.6
net1044,17.6
_2046_,17.58
rf.registers\[3\]\[11\],17.58
_3626_,17.56
rf.registers\[17\]\[2\],17.56
rf.registers\[23\]\[10\],17.52
rf.registers\[4\]\[31\],17.52
rf.registers\[4\]\[3\],17.52
net868,17.5
_1049_,17.48
_2934_,17.48
_1853_,17.46
_3995_,17.46
net760,17.46
_1476_,17.44
rf.registers\[11\]\[12\],17.44
rf.registers\[11\]\[6\],17.44
rf.registers\[17\]\[31\],17.44
rf.registers\[1\]\[12\],17.44
rf.registers\[1\]\[23\],17.44
rf.registers\[14\]\[15\],17.415
_0644_,17.405
_1825_,17.4
rf.registers\[0\]\[16\],17.4
net867,17.4
_0340_,17.365
rf.registers\[30\]\[10\],17.36
rf.registers\[31\]\[15\],17.36
_2558_,17.32
rf.registers\[27\]\[30\],17.32
_3396_,17.3
_4068_,17.3
rf.registers\[24\]\[6\],17.3
rf.registers\[18\]\[17\],17.29
_2890_,17.28
rf.registers\[12\]\[11\],17.28
_1098_,17.24
_2100_,17.24
_1419_,17.225
_1497_,17.22
_0084_,17.2
rf.registers\[5\]\[7\],17.2
_3820_,17.18
rf.registers\[5\]\[17\],17.16
rf.registers\[2\]\[2\],17.13
_2827_,17.12
net591,17.12
net1131,17.12
_2734_,17.1
_3838_,17.1
rf.registers\[2\]\[11\],17.085
_1948_,17.08
rf.registers\[12\]\[14\],17.07
_0466_,17.06
rf.registers\[25\]\[29\],17.06
rf.registers\[4\]\[6\],17.06
_2124_,17.02
_2200_,17.02
rf.registers\[27\]\[23\],17.02
rf.registers\[5\]\[31\],17.02
rf.registers\[4\]\[18\],16.98
net1092,16.98
_2449_,16.96
_0952_,16.945
rf.registers\[6\]\[3\],16.94
rf.registers\[22\]\[24\],16.92
rf.registers\[24\]\[29\],16.92
rf.registers\[14\]\[30\],16.91
net1037,16.9
_1426_,16.88
_1603_,16.88
rf.registers\[12\]\[28\],16.88
rf.registers\[6\]\[17\],16.875
_0907_,16.865
_2021_,16.86
_4241_,16.84
_0499_,16.825
_1238_,16.82
_1980_,16.82
rf.registers\[26\]\[12\],16.81
rf.registers\[16\]\[3\],16.8
rf.registers\[18\]\[12\],16.795
_2562_,16.78
rf.registers\[15\]\[12\],16.78
rf.registers\[1\]\[31\],16.78
rf.registers\[27\]\[17\],16.78
_1141_,16.76
_3594_,16.76
rf.registers\[20\]\[30\],16.76
_1081_,16.72
_2066_,16.72
_3567_,16.72
rf.registers\[21\]\[18\],16.72
_2631_,16.7
rf.registers\[31\]\[22\],16.7
rf.registers\[2\]\[12\],16.695
_0017_,16.685
_0563_,16.685
_0824_,16.685
_1444_,16.66
_2297_,16.66
_0699_,16.645
_3596_,16.64
_3718_,16.64
net290,16.64
_1925_,16.62
_4120_,16.62
rf.registers\[13\]\[2\],16.62
rf.registers\[30\]\[5\],16.61
rf.registers\[7\]\[2\],16.61
_3197_,16.6
net478,16.6
rf.registers\[20\]\[13\],16.58
_2020_,16.56
_2061_,16.56
rf.registers\[9\]\[1\],16.56
rf.registers\[12\]\[30\],16.54
rf.registers\[10\]\[27\],16.53
_1664_,16.52
rf.registers\[20\]\[29\],16.52
rf.registers\[24\]\[25\],16.52
net923,16.52
_0658_,16.505
_2617_,16.5
net1062,16.5
_2962_,16.49
_2069_,16.48
_2194_,16.48
rf.registers\[15\]\[2\],16.48
net230,16.48
_1454_,16.46
_1976_,16.46
_2013_,16.46
_2952_,16.46
net1048,16.46
_0369_,16.445
_1331_,16.44
_2334_,16.44
rf.registers\[14\]\[24\],16.44
_2659_,16.42
_2932_,16.42
rf.registers\[15\]\[24\],16.42
net628,16.42
net1046,16.42
net1154,16.42
_0120_,16.385
_4106_,16.38
net621,16.38
_2752_,16.36
rf.registers\[29\]\[13\],16.36
rf.registers\[26\]\[17\],16.32
net697,16.32
rf.registers\[30\]\[15\],16.315
rf.registers\[2\]\[13\],16.265
_2567_,16.26
_3556_,16.26
_3956_,16.26
_3293_,16.24
rf.registers\[29\]\[19\],16.24
_2686_,16.22
_3688_,16.22
rf.registers\[24\]\[11\],16.22
rf.registers\[9\]\[29\],16.22
_0118_,16.2
_1424_,16.2
rf.registers\[5\]\[10\],16.2
_0034_,16.185
rf.registers\[23\]\[7\],16.18
_3420_,16.16
_2058_,16.14
_2186_,16.14
_2383_,16.14
_3313_,16.12
net540,16.12
rf.registers\[22\]\[26\],16.11
rf.registers\[6\]\[22\],16.11
_2870_,16.1
rf.registers\[19\]\[12\],16.1
_1795_,16.08
_0413_,16.065
_0448_,16.065
_2879_,16.06
rf.registers\[24\]\[28\],16.06
rf.registers\[29\]\[6\],16.06
_1245_,16.04
_2802_,16.04
_3414_,16.04
_3928_,16.02
_2762_,16
_3669_,16
_2518_,15.98
_2854_,15.98
rf.registers\[29\]\[12\],15.98
rf.registers\[9\]\[15\],15.98
rf.registers\[0\]\[3\],15.97
_0305_,15.965
_1929_,15.96
_0537_,15.935
_1333_,15.92
_3425_,15.92
rf.registers\[10\]\[17\],15.915
_0843_,15.905
_1284_,15.9
_2559_,15.9
rf.registers\[3\]\[7\],15.9
_1387_,15.88
net305,15.88
net1145,15.88
_0910_,15.875
rf.registers\[11\]\[7\],15.86
rf.registers\[17\]\[18\],15.86
_2072_,15.82
_0064_,15.815
_1138_,15.8
_1281_,15.8
_2378_,15.8
_3344_,15.8
_3365_,15.8
net883,15.8
net998,15.8
rf.registers\[26\]\[11\],15.77
_1940_,15.76
rf.registers\[29\]\[31\],15.76
_1285_,15.72
_2683_,15.72
_3200_,15.7
_3652_,15.68
_4018_,15.68
_0171_,15.655
_1662_,15.64
rf.registers\[15\]\[31\],15.64
_2957_,15.62
_1960_,15.61
rf.registers\[12\]\[13\],15.6
_0700_,15.585
_1468_,15.58
rf.registers\[19\]\[15\],15.57
_2012_,15.56
rf.registers\[3\]\[18\],15.56
rf.registers\[8\]\[21\],15.56
rf.registers\[29\]\[4\],15.54
rf.registers\[5\]\[30\],15.54
rf.registers\[17\]\[17\],15.52
rf.registers\[20\]\[22\],15.52
_1577_,15.48
_2931_,15.48
rf.registers\[2\]\[18\],15.47
_0892_,15.465
_1762_,15.46
rf.registers\[31\]\[26\],15.45
_1943_,15.44
_3076_,15.44
rf.registers\[0\]\[19\],15.42
rf.registers\[22\]\[16\],15.42
net284,15.4
net635,15.4
_2796_,15.39
rf.registers\[8\]\[17\],15.39
_3199_,15.38
_3219_,15.38
_4217_,15.38
rf.registers\[11\]\[22\],15.38
rf.registers\[18\]\[19\],15.37
_0625_,15.365
rf.registers\[9\]\[30\],15.36
rf.registers\[2\]\[10\],15.35
_0804_,15.345
rf.registers\[3\]\[23\],15.34
_2131_,15.32
_4232_,15.3
_3588_,15.28
_2165_,15.26
_2638_,15.26
_3519_,15.26
_0281_,15.255
net176,15.24
_0053_,15.22
_0668_,15.22
_2156_,15.22
_2261_,15.22
_2394_,15.22
_3261_,15.22
_1561_,15.21
rf.registers\[6\]\[8\],15.21
_0667_,15.205
_2446_,15.2
_2618_,15.2
rf.registers\[19\]\[9\],15.2
net819,15.2
_1449_,15.18
_3996_,15.18
rf.registers\[9\]\[20\],15.18
_2434_,15.16
_3634_,15.15
rf.registers\[29\]\[23\],15.14
rf.registers\[2\]\[17\],15.14
_1584_,15.12
_2412_,15.12
_2490_,15.12
net580,15.12
_2484_,15.1
rf.registers\[15\]\[8\],15.1
rf.registers\[7\]\[18\],15.1
_0277_,15.085
_0636_,15.085
_1619_,15.08
_2689_,15.08
rf.registers\[26\]\[23\],15.08
rf.registers\[14\]\[4\],15.075
rf.registers\[25\]\[17\],15.06
A3[0],15.05
_2071_,15.04
_0831_,15.025
_0704_,15.005
_1118_,15
_1596_,15
rf.registers\[15\]\[17\],15
net691,14.99
rf.registers\[24\]\[22\],14.98
rf.registers\[9\]\[12\],14.98
_1514_,14.96
_3741_,14.96
_1229_,14.94
_1933_,14.94
_2835_,14.94
_4002_,14.94
rf.registers\[23\]\[31\],14.94
rf.registers\[6\]\[19\],14.94
rf.registers\[8\]\[15\],14.94
net576,14.94
rf.registers\[15\]\[11\],14.92
_2883_,14.9
net743,14.9
rf.registers\[26\]\[16\],14.895
_0676_,14.885
net1004,14.88
_2188_,14.86
rf.registers\[19\]\[8\],14.86
_0484_,14.845
_2045_,14.84
_2800_,14.84
rf.registers\[27\]\[13\],14.84
_3589_,14.82
net963,14.82
rf.registers\[6\]\[28\],14.81
_2681_,14.8
_3816_,14.8
_1012_,14.78
rf.registers\[22\]\[17\],14.775
rf.registers\[18\]\[30\],14.77
rf.registers\[4\]\[11\],14.76
rf.registers\[9\]\[2\],14.76
rf.registers\[9\]\[8\],14.76
_0708_,14.745
_1709_,14.74
_2166_,14.72
rf.registers\[13\]\[22\],14.72
rf.registers\[5\]\[29\],14.72
rf.registers\[7\]\[17\],14.72
net652,14.72
net276,14.7
rf.registers\[25\]\[19\],14.68
rf.registers\[27\]\[28\],14.68
rf.registers\[3\]\[5\],14.68
_0546_,14.665
_1812_,14.66
rf.registers\[1\]\[20\],14.65
net125,14.64
_0780_,14.62
_2639_,14.62
_2857_,14.6
rf.registers\[12\]\[5\],14.6
rf.registers\[14\]\[2\],14.6
rf.registers\[4\]\[4\],14.6
rf.registers\[7\]\[16\],14.6
_3201_,14.58
rf.registers\[21\]\[6\],14.58
_3192_,14.57
_0011_,14.565
_1530_,14.56
rf.registers\[21\]\[14\],14.56
net870,14.56
net552,14.54
_1354_,14.5
_3941_,14.5
net431,14.5
rf.registers\[22\]\[10\],14.495
_2120_,14.48
_2799_,14.48
_3505_,14.46
_2142_,14.44
rf.registers\[30\]\[12\],14.43
_0869_,14.425
_1109_,14.42
_4181_,14.42
net885,14.42
rf.registers\[18\]\[18\],14.41
net453,14.4
_1206_,14.38
_3212_,14.38
_4196_,14.38
rf.registers\[18\]\[24\],14.375
_3815_,14.36
net345,14.36
_2847_,14.34
_3016_,14.34
_3888_,14.34
rf.registers\[28\]\[13\],14.34
net557,14.34
_3981_,14.32
net762,14.32
_1383_,14.3
rf.registers\[12\]\[7\],14.3
rf.registers\[27\]\[26\],14.3
rf.registers\[27\]\[7\],14.3
net969,14.3
rf.registers\[11\]\[13\],14.28
rf.registers\[31\]\[19\],14.28
_1840_,14.26
rf.registers\[12\]\[26\],14.26
rf.registers\[9\]\[0\],14.26
net1061,14.26
A2[4],14.25
rf.registers\[30\]\[18\],14.25
_0777_,14.245
rf.registers\[8\]\[29\],14.22
net853,14.22
_1092_,14.2
_1570_,14.2
_0619_,14.185
rf.registers\[4\]\[5\],14.18
_2144_,14.16
rf.registers\[30\]\[26\],14.15
rf.registers\[6\]\[15\],14.15
rf.registers\[3\]\[14\],14.14
_1139_,14.12
rf.registers\[14\]\[26\],14.115
_1994_,14.1
net449,14.08
_0073_,14.065
rf.registers\[7\]\[10\],14.06
net1119,14.06
_0155_,14.045
_1450_,14.04
_2509_,14.04
_3183_,14.02
_3238_,14.02
_3331_,14.02
rf.registers\[26\]\[28\],14.01
_0879_,14.005
_0945_,14.005
_0473_,14
_3463_,14
rf.registers\[9\]\[4\],14
net869,14
net1058,14
rf.registers\[6\]\[6\],13.97
_1553_,13.96
_1784_,13.96
_1938_,13.96
_3290_,13.96
rf.registers\[31\]\[11\],13.96
_0845_,13.955
rf.registers\[1\]\[29\],13.95
_1273_,13.94
_2816_,13.94
rf.registers\[25\]\[15\],13.94
net594,13.94
_0299_,13.925
_3752_,13.92
net705,13.92
_1579_,13.88
_2773_,13.88
_3978_,13.88
net873,13.88
_1388_,13.86
_1602_,13.86
_2428_,13.86
_3576_,13.86
_1103_,13.84
_1588_,13.84
rf.registers\[20\]\[17\],13.84
net1063,13.84
_0932_,13.82
_1894_,13.82
_2190_,13.8
_3010_,13.8
rf.registers\[15\]\[25\],13.8
net1124,13.8
_0135_,13.78
_1260_,13.78
_2660_,13.78
_3755_,13.78
net1025,13.78
rf.registers\[17\]\[6\],13.76
net169,13.76
net429,13.76
net906,13.76
rf.registers\[14\]\[19\],13.75
_2402_,13.74
_0896_,13.725
_2844_,13.72
_3018_,13.72
rf.registers\[29\]\[1\],13.72
_2125_,13.7
_2091_,13.68
rf.registers\[24\]\[17\],13.68
rf.registers\[5\]\[5\],13.68
net128,13.68
_0501_,13.665
_0749_,13.665
_1341_,13.66
_1964_,13.66
_0435_,13.645
_2451_,13.64
_3272_,13.64
net921,13.64
net1038,13.64
rf.registers\[2\]\[28\],13.63
_1180_,13.62
_2311_,13.62
_3210_,13.62
_3282_,13.62
_3548_,13.62
_3701_,13.62
_3877_,13.62
_4221_,13.62
_2598_,13.6
_0399_,13.585
_2632_,13.58
_4058_,13.58
rf.registers\[26\]\[24\],13.575
rf.registers\[24\]\[16\],13.56
net987,13.56
_2777_,13.54
net667,13.54
_0088_,13.505
_0750_,13.505
_3106_,13.5
_3314_,13.5
_0136_,13.48
_2019_,13.48
_0385_,13.465
rf.registers\[18\]\[8\],13.465
_0747_,13.46
_2301_,13.46
_2650_,13.46
_2986_,13.46
_3734_,13.46
_3906_,13.46
net365,13.46
_3388_,13.44
rf.registers\[11\]\[4\],13.44
rf.registers\[3\]\[3\],13.44
rf.registers\[7\]\[14\],13.44
_0377_,13.425
_1006_,13.425
_2784_,13.42
_3311_,13.42
_3610_,13.42
net559,13.42
_1573_,13.4
_3905_,13.4
_0860_,13.38
_3914_,13.38
_0858_,13.375
rf.registers\[1\]\[16\],13.34
rf.registers\[20\]\[31\],13.34
rf.registers\[25\]\[23\],13.34
rf.registers\[29\]\[14\],13.34
rf.registers\[29\]\[5\],13.34
_0371_,13.325
_0520_,13.32
_0539_,13.32
_2227_,13.32
_3836_,13.32
net339,13.32
net1087,13.32
_2018_,13.3
net1142,13.3
_1100_,13.28
_2391_,13.26
_2436_,13.26
rf.registers\[11\]\[14\],13.26
rf.registers\[28\]\[7\],13.26
_0881_,13.255
net858,13.24
_0766_,13.22
_1055_,13.22
_3865_,13.22
net820,13.22
_1381_,13.2
_1973_,13.2
_2204_,13.2
_2283_,13.2
_2665_,13.2
_1913_,13.18
_3615_,13.18
net849,13.16
rf.registers\[8\]\[9\],13.14
_2812_,13.12
rf.registers\[18\]\[11\],13.11
_0832_,13.105
_1687_,13.1
_3167_,13.08
_4258_,13.08
net1082,13.08
_2515_,13.06
_2554_,13.06
_0515_,13.045
_0916_,13.045
_1364_,13.04
_1417_,13.04
_2245_,13.04
_3473_,13.04
_4186_,13.04
_2191_,13.02
net937,13.02
_0837_,13.005
_3172_,13
net616,13
_1659_,12.98
_2329_,12.98
_2981_,12.98
_3869_,12.98
rf.registers\[13\]\[14\],12.98
net1023,12.98
rf.registers\[31\]\[9\],12.97
_1621_,12.96
_2247_,12.94
_2635_,12.94
_3133_,12.94
net976,12.94
_1498_,12.92
_3399_,12.92
_4246_,12.92
rf.registers\[17\]\[20\],12.92
rf.registers\[22\]\[19\],12.915
_1003_,12.9
_0559_,12.865
_2084_,12.86
net986,12.86
_1626_,12.82
_0853_,12.805
_1408_,12.8
_1801_,12.8
_2929_,12.8
_0238_,12.78
_0943_,12.78
_1955_,12.76
rf.registers\[19\]\[26\],12.76
net1031,12.76
_2143_,12.74
net664,12.74
net702,12.74
net1109,12.74
_0846_,12.735
_0233_,12.725
_2901_,12.72
_4266_,12.72
rf.registers\[28\]\[1\],12.72
_2343_,12.7
net945,12.7
net1024,12.7
_2212_,12.685
_0223_,12.665
_1264_,12.66
_3942_,12.66
_1484_,12.64
_3021_,12.64
_3540_,12.64
_1654_,12.62
_3225_,12.62
_3263_,12.62
_3691_,12.62
_3945_,12.62
_4042_,12.62
net340,12.62
net756,12.62
_0464_,12.605
net1021,12.6
_0329_,12.585
_0918_,12.585
_1614_,12.58
_3148_,12.58
_3257_,12.58
_1485_,12.56
_2984_,12.56
_3897_,12.54
rf.registers\[30\]\[19\],12.535
rf.registers\[1\]\[26\],12.52
net542,12.52
net603,12.52
_1235_,12.505
_1322_,12.5
_1953_,12.5
_1975_,12.5
_3301_,12.5
_4087_,12.5
net1029,12.5
_0302_,12.495
_0724_,12.495
_2307_,12.44
_3883_,12.44
_0616_,12.435
_0216_,12.425
_1732_,12.42
_2641_,12.42
rf.registers\[9\]\[25\],12.42
net151,12.42
_0116_,12.4
_1770_,12.4
_1956_,12.39
_0249_,12.38
net1013,12.38
_1808_,12.36
_1843_,12.36
_1903_,12.36
net308,12.36
net993,12.36
_2358_,12.34
_3004_,12.34
_3515_,12.34
_0188_,12.32
_1647_,12.32
rf.registers\[27\]\[11\],12.32
net734,12.32
_0388_,12.305
_0010_,12.3
_2454_,12.3
net710,12.3
_1293_,12.28
_1457_,12.28
_2057_,12.28
_2136_,12.28
net1020,12.28
_0103_,12.265
_0713_,12.265
_2090_,12.26
rf.registers\[6\]\[2\],12.25
_3558_,12.24
_2189_,12.22
_2936_,12.22
rf.registers\[0\]\[30\],12.22
_0407_,12.205
_2380_,12.2
_4007_,12.2
rf.registers\[21\]\[13\],12.2
rf.registers\[21\]\[1\],12.2
net968,12.2
_3429_,12.18
_4264_,12.18
rf.registers\[12\]\[24\],12.18
rf.registers\[29\]\[16\],12.18
_1292_,12.16
_3166_,12.16
_4073_,12.16
_4127_,12.16
_0917_,12.145
_3885_,12.12
net1005,12.12
_0488_,12.1
_1503_,12.08
_1536_,12.08
_2098_,12.08
_3125_,12.08
_3189_,12.08
_3737_,12.08
_0400_,12.06
_3255_,12.06
_1493_,12.04
_1746_,12.04
_3140_,12.04
_3884_,12.04
_4051_,12.04
_4202_,12.04
net261,12.04
net678,12.04
net730,12.04
_0820_,12.02
_2068_,12.02
_2837_,12.02
_2955_,12.02
_3622_,12.02
net569,12.02
_2161_,12
rf.registers\[1\]\[18\],12
_0618_,11.98
_2351_,11.98
net350,11.98
_2636_,11.96
rf.registers\[19\]\[31\],11.96
rf.registers\[24\]\[7\],11.96
rf.registers\[28\]\[3\],11.96
rf.registers\[5\]\[18\],11.96
net224,11.96
net233,11.96
net278,11.96
net695,11.96
_3174_,11.94
net495,11.94
net596,11.94
_1161_,11.92
rf.registers\[23\]\[1\],11.92
net767,11.92
_3131_,11.88
rf.registers\[3\]\[8\],11.88
_0065_,11.875
_0781_,11.865
_1593_,11.86
_0384_,11.84
_2878_,11.84
rf.registers\[19\]\[1\],11.84
net673,11.84
_4001_,11.82
_2180_,11.8
_2290_,11.8
_3770_,11.8
rf.registers\[26\]\[7\],11.79
_1106_,11.78
_1592_,11.78
_3561_,11.78
_3643_,11.78
_3811_,11.78
rf.registers\[1\]\[3\],11.78
_1544_,11.74
_1742_,11.74
_1861_,11.74
_1871_,11.74
_3705_,11.74
_2377_,11.72
_3341_,11.72
rf.registers\[13\]\[9\],11.72
_1015_,11.705
_1455_,11.7
_2096_,11.7
_3422_,11.7
_3740_,11.7
net1111,11.7
_4005_,11.68
_4237_,11.68
_0557_,11.665
_3169_,11.66
rf.registers\[16\]\[29\],11.66
net610,11.66
_0014_,11.655
_2592_,11.64
_3280_,11.64
_0479_,11.625
_0887_,11.625
_1612_,11.62
_1792_,11.62
_4074_,11.62
net627,11.62
net643,11.62
_1357_,11.6
rf.registers\[17\]\[4\],11.6
net877,11.6
net1093,11.6
_1311_,11.58
_1531_,11.58
_2760_,11.58
_2930_,11.58
_2960_,11.58
_3654_,11.58
_3919_,11.58
_3991_,11.58
_4252_,11.58
net243,11.58
net265,11.58
_2109_,11.54
_2288_,11.54
_2341_,11.54
rf.registers\[6\]\[7\],11.54
net769,11.54
net831,11.54
net808,11.52
net895,11.52
_0059_,11.505
_1307_,11.5
_1411_,11.5
_2315_,11.5
_3121_,11.5
net584,11.5
_1016_,11.485
_3461_,11.48
net890,11.48
_0469_,11.475
net88,11.46
_2953_,11.42
_4075_,11.42
rf.registers\[17\]\[13\],11.42
net880,11.42
net953,11.42
_1750_,11.4
_2303_,11.38
_2306_,11.38
_0727_,11.365
_3992_,11.36
net191,11.36
_3541_,11.34
_3621_,11.34
_2909_,11.32
_1559_,11.3
_2893_,11.3
rf.registers\[24\]\[20\],11.3
_0057_,11.285
_0909_,11.285
_0921_,11.285
_0940_,11.285
_3430_,11.28
_3449_,11.28
_1248_,11.26
_3274_,11.26
_3597_,11.26
_3609_,11.26
_4099_,11.26
_0536_,11.245
_1694_,11.24
_2162_,11.24
_2708_,11.24
_2757_,11.24
_3323_,11.24
_3581_,11.24
_3765_,11.24
_3782_,11.24
_3959_,11.24
_4177_,11.24
net888,11.24
_1439_,11.22
_2324_,11.21
_2392_,11.2
_3182_,11.2
_3384_,11.2
_3998_,11.2
net129,11.2
net199,11.2
net604,11.2
net780,11.2
_0765_,11.18
_3545_,11.18
_1541_,11.16
_1945_,11.16
_2017_,11.16
_3738_,11.16
rf.registers\[15\]\[29\],11.16
rf.registers\[7\]\[28\],11.16
net1009,11.16
_1605_,11.14
_1624_,11.14
_3743_,11.14
_3924_,11.14
net198,11.14
_1522_,11.12
_1538_,11.12
_2132_,11.12
_2664_,11.12
_3405_,11.12
_3728_,11.12
_3864_,11.12
_3912_,11.12
_4105_,11.12
_4218_,11.12
net420,11.12
_0156_,11.105
_1785_,11.1
net366,11.1
_0381_,11.085
_1376_,11.08
_1993_,11.08
_2059_,11.08
_0585_,11.065
_3796_,11.06
_2086_,11.04
_2243_,11.04
rf.registers\[25\]\[28\],11.04
_0323_,11.025
_0712_,11.025
_3368_,11.02
net264,11.02
net714,11.02
_1462_,11
_1860_,10.96
_2281_,10.96
net164,10.96
_2182_,10.945
net1042,10.94
rf.registers\[21\]\[26\],10.925
_0877_,10.915
_0126_,10.905
_0480_,10.905
_1857_,10.9
_3469_,10.9
_0077_,10.875
_2022_,10.86
_2129_,10.86
rf.registers\[1\]\[19\],10.84
rf.registers\[28\]\[0\],10.84
_0353_,10.825
_2642_,10.82
_3704_,10.82
_3909_,10.82
_3987_,10.82
net889,10.82
_1863_,10.81
_0321_,10.8
_1323_,10.8
_3529_,10.8
_3809_,10.8
net160,10.8
_0052_,10.785
_0867_,10.785
_1436_,10.78
_1566_,10.78
_3160_,10.78
_3244_,10.78
_3306_,10.78
_3386_,10.78
_4111_,10.78
_4248_,10.78
_1487_,10.77
_0058_,10.765
_0738_,10.765
rf.registers\[30\]\[9\],10.765
_0360_,10.76
_0535_,10.76
_0571_,10.76
_1876_,10.74
_2222_,10.74
_2260_,10.74
_3400_,10.74
_3685_,10.74
_3778_,10.74
_0251_,10.705
_2352_,10.7
_2480_,10.7
_3433_,10.7
_4125_,10.7
net319,10.7
net475,10.7
net793,10.7
_0395_,10.695
_2481_,10.68
_3921_,10.68
_2076_,10.66
_2969_,10.66
_3524_,10.66
_3904_,10.66
net955,10.66
_0857_,10.64
_2935_,10.64
net381,10.62
net440,10.62
_0347_,10.605
net589,10.6
net1099,10.6
_0633_,10.585
_1682_,10.58
_2590_,10.58
rf.registers\[23\]\[19\],10.58
_0278_,10.565
_0672_,10.56
_4174_,10.56
net282,10.56
net402,10.56
net527,10.56
net694,10.56
net1054,10.54
_0066_,10.535
_0468_,10.525
net671,10.52
_0596_,10.505
rf.registers\[16\]\[23\],10.5
net104,10.5
net665,10.5
_2030_,10.46
_2231_,10.46
net563,10.46
_1342_,10.44
_3235_,10.44
_3297_,10.44
_3632_,10.44
_3860_,10.44
net980,10.44
net689,10.43
_0955_,10.425
_0567_,10.4
_2082_,10.4
_3032_,10.4
_3308_,10.4
_3417_,10.4
_3421_,10.4
rf.registers\[25\]\[10\],10.4
_1441_,10.39
_0576_,10.385
_0835_,10.385
_2774_,10.38
_2317_,10.36
_3788_,10.36
net815,10.36
net250,10.34
_1582_,10.32
_1824_,10.32
_2917_,10.32
_3096_,10.32
_3522_,10.32
_3633_,10.32
_3797_,10.32
net875,10.32
net917,10.32
_1710_,10.28
_3119_,10.28
_3276_,10.28
_3436_,10.28
_4173_,10.28
_4234_,10.28
rf.registers\[13\]\[7\],10.28
net105,10.28
net349,10.28
_0733_,10.26
_2127_,10.26
_0742_,10.245
_1257_,10.24
_1658_,10.24
_2319_,10.24
_2410_,10.24
net990,10.24
_2987_,10.23
_2116_,10.225
_3854_,10.22
_1523_,10.215
_2110_,10.2
_3507_,10.2
_4004_,10.2
_0168_,10.185
_0460_,10.18
_1760_,10.18
net532,10.18
_0241_,10.165
_1407_,10.16
net892,10.16
_0037_,10.145
_2043_,10.14
_3662_,10.14
net715,10.14
_1887_,10.125
_2785_,10.12
_3616_,10.12
rf.registers\[15\]\[13\],10.12
net681,10.12
net1022,10.12
_0087_,10.115
_0885_,10.105
_2226_,10.1
_3236_,10.1
_4250_,10.1
net413,10.1
net649,10.1
_0205_,10.065
net179,10.06
_0796_,10.045
_1299_,10.04
_1344_,10.04
_1483_,10.04
rf.registers\[3\]\[17\],10.04
net97,10.04
_0196_,10.025
_1576_,10.025
_0465_,10.005
_0475_,10.005
_2898_,10
net175,10
_1151_,9.98
_1391_,9.98
_1844_,9.98
net654,9.98
net936,9.98
_0731_,9.96
_2346_,9.96
net143,9.96
_1162_,9.94
_1435_,9.94
_3234_,9.94
_3334_,9.94
_3604_,9.94
rf.registers\[23\]\[16\],9.94
net833,9.94
_2836_,9.92
_2973_,9.92
_0315_,9.905
_2979_,9.9
_3579_,9.9
_3818_,9.9
_4028_,9.9
_4031_,9.9
net253,9.9
net939,9.9
_1390_,9.88
_1505_,9.88
_2977_,9.88
_3055_,9.88
_3061_,9.88
_3104_,9.88
_3295_,9.88
_3443_,9.88
_3720_,9.88
_0511_,9.865
_0132_,9.86
_1608_,9.86
_3269_,9.86
_3680_,9.86
_3799_,9.86
net735,9.86
net778,9.86
_2711_,9.84
net985,9.84
_1431_,9.82
_2035_,9.82
_3401_,9.82
_3710_,9.82
net188,9.82
net228,9.82
_2176_,9.8
_2744_,9.8
rf.registers\[6\]\[10\],9.795
_0060_,9.785
_1554_,9.78
_1866_,9.78
_3882_,9.78
_3964_,9.78
rf.registers\[21\]\[20\],9.78
net624,9.78
net1136,9.78
_1775_,9.76
net752,9.76
_1466_,9.74
_3713_,9.74
_0203_,9.735
_0372_,9.72
_2866_,9.72
_0504_,9.7
_2279_,9.7
_3551_,9.7
_0128_,9.685
_0688_,9.685
_0787_,9.685
_0841_,9.685
_0844_,9.68
_1395_,9.68
_1764_,9.68
_4161_,9.68
net375,9.68
net958,9.68
net1135,9.68
_2783_,9.67
_0151_,9.665
_0182_,9.665
_1826_,9.665
_1547_,9.66
net195,9.66
net312,9.66
net391,9.66
net491,9.66
net794,9.66
_0582_,9.645
net1056,9.64
net1101,9.64
_2448_,9.62
_2633_,9.62
net588,9.62
_0502_,9.615
_1009_,9.615
_0791_,9.605
_0812_,9.605
_1580_,9.6
_1586_,9.6
_2413_,9.58
_2831_,9.58
_3708_,9.58
rf.registers\[7\]\[3\],9.58
_1403_,9.56
_2001_,9.56
net876,9.56
_0396_,9.545
_1847_,9.52
_2185_,9.52
net978,9.52
_2610_,9.5
_3441_,9.5
net700,9.5
_0401_,9.485
_1159_,9.48
_1461_,9.48
_2482_,9.48
_3220_,9.48
_3806_,9.48
_4084_,9.48
net1094,9.48
_1920_,9.46
_1653_,9.44
_3223_,9.44
_3294_,9.44
_3457_,9.44
_3587_,9.44
net577,9.44
_2208_,9.42
_2911_,9.42
_3187_,9.42
_3395_,9.42
_4200_,9.42
_0561_,9.405
_1136_,9.4
_3066_,9.4
_3070_,9.4
_3213_,9.4
_3402_,9.4
_4085_,9.4
_4154_,9.4
net545,9.4
_0572_,9.385
_4049_,9.38
_0344_,9.365
_0663_,9.365
_0874_,9.365
_0232_,9.36
_2034_,9.36
_2067_,9.36
