net,length_um
_4081_,9.42
_4251_,9.42
rf.registers\[29\]\[20\],9.42
_0004_,9.405
_2000_,9.4
_3098_,9.4
_3212_,9.4
net174,9.4
_0278_,9.385
_0557_,9.385
rf.registers\[18\]\[28\],9.37
_0626_,9.365
_0678_,9.365
_1390_,9.36
_2211_,9.36
_2257_,9.36
_2912_,9.36
_3053_,9.36
_3372_,9.36
_3381_,9.36
net984,9.36
net263,9.34
_1694_,9.32
_1750_,9.32
_1963_,9.32
_2276_,9.32
_2297_,9.32
_2329_,9.32
_3572_,9.32
_3999_,9.32
_4253_,9.32
net141,9.32
net831,9.32
_0788_,9.315
_0686_,9.305
_0902_,9.305
_1243_,9.3
_2670_,9.3
_2902_,9.3
net1135,9.3
_0490_,9.285
_2147_,9.28
net850,9.28
_1613_,9.27
_2705_,9.265
_3545_,9.26
_1695_,9.24
net574,9.24
_0351_,9.225
_0169_,9.22
_0431_,9.22
_1383_,9.22
_1812_,9.22
_2004_,9.22
_2176_,9.22
net334,9.22
net637,9.22
net791,9.22
_1295_,9.2
_1551_,9.2
_1760_,9.2
net416,9.2
net624,9.2
net762,9.2
net823,9.2
_0628_,9.185
_2957_,9.18
net412,9.18
net532,9.18
net541,9.18
_1115_,9.16
net420,9.16
net784,9.16
net884,9.16
net387,9.14
_0562_,9.125
_1354_,9.12
_1912_,9.12
_2784_,9.12
net621,9.12
_0612_,9.085
_0674_,9.075
_2434_,9.06
_3133_,9.06
net1110,9.06
_2263_,9.04
_3513_,9.04
net382,9.04
_0877_,9.025
_0998_,9.025
_1440_,9.02
_1598_,9.02
_2026_,9.02
_2099_,9.02
_3256_,9.02
_3320_,9.02
_3980_,9.02
net552,9.02
_0318_,9.005
_1380_,9
rf.registers\[31\]\[31\],9
net88,9
_0295_,8.985
_1855_,8.98
_3004_,8.98
_3986_,8.98
net566,8.98
_2837_,8.96
_3283_,8.96
_3363_,8.96
_3676_,8.96
_3962_,8.96
net803,8.96
_0255_,8.945
_3332_,8.94
_3767_,8.94
_4234_,8.94
net172,8.94
_2101_,8.92
_0424_,8.905
_0969_,8.905
_1288_,8.9
_1939_,8.9
_3166_,8.9
_3640_,8.9
_4199_,8.9
net164,8.9
net645,8.9
net795,8.9
_0382_,8.895
_0279_,8.885
_0583_,8.88
_1783_,8.88
_3380_,8.88
_3447_,8.88
_3795_,8.88
_4198_,8.88
_0538_,8.865
_0717_,8.865
_3070_,8.86
_4038_,8.86
net1037,8.86
_0078_,8.855
_0400_,8.845
_0640_,8.84
_1337_,8.84
net399,8.84
net769,8.84
net943,8.84
_2712_,8.83
_3344_,8.82
net450,8.82
net725,8.82
net924,8.82
_0173_,8.8
_0290_,8.8
_0550_,8.8
_3226_,8.8
net374,8.8
net1054,8.8
net1121,8.8
_0125_,8.785
_0273_,8.785
_0419_,8.785
_1245_,8.78
_1579_,8.78
rf.registers\[7\]\[10\],8.78
_0026_,8.765
_0920_,8.76
net449,8.76
net594,8.76
_0563_,8.755
_0112_,8.745
_1529_,8.74
rf.registers\[1\]\[21\],8.74
rf.registers\[4\]\[25\],8.74
net276,8.74
net291,8.74
net349,8.74
net479,8.74
net678,8.74
net956,8.74
_0481_,8.725
_0767_,8.725
_0931_,8.725
_3074_,8.72
net144,8.72
net776,8.72
_1257_,8.7
_2352_,8.7
_2449_,8.7
_0494_,8.685
_0655_,8.68
_1808_,8.68
_2153_,8.68
net607,8.68
_1576_,8.67
_0896_,8.665
_2141_,8.66
_2326_,8.66
_3705_,8.66
rf.registers\[23\]\[14\],8.66
_0222_,8.645
_0397_,8.645
net153,8.64
_0349_,8.625
_1246_,8.62
_1809_,8.62
net835,8.62
WD3[18],8.61
_0510_,8.605
_1209_,8.6
_1344_,8.6
_1378_,8.6
_1574_,8.6
_2224_,8.6
net599,8.6
net710,8.6
_1411_,8.58
_2399_,8.58
_2744_,8.58
_0469_,8.565
_0605_,8.565
_1851_,8.56
_3240_,8.56
_3291_,8.56
_3407_,8.56
_3683_,8.56
_3733_,8.56
_3906_,8.56
_4067_,8.56
net220,8.56
net882,8.56
_0477_,8.545
_1756_,8.54
_0585_,8.535
_0015_,8.525
_0688_,8.525
_0689_,8.525
_0727_,8.525
_1382_,8.52
_1404_,8.52
_2181_,8.52
_3323_,8.52
_3560_,8.52
_3603_,8.52
_3882_,8.52
_4004_,8.52
_4014_,8.52
rf.registers\[5\]\[17\],8.52
net274,8.52
net389,8.52
net855,8.52
net526,8.5
_1339_,8.48
_2201_,8.48
_3047_,8.48
_3333_,8.48
net235,8.48
net295,8.48
net716,8.48
net917,8.48
net1122,8.48
_0846_,8.46
_0285_,8.445
_2003_,8.44
_2354_,8.44
_3036_,8.44
_3188_,8.44
_3405_,8.44
_3511_,8.44
_3563_,8.44
_3727_,8.44
_4033_,8.44
_4042_,8.44
_4182_,8.44
_4239_,8.44
net137,8.44
net472,8.44
net851,8.44
net1165,8.44
_0154_,8.425
_1557_,8.42
_3216_,8.42
_3328_,8.42
_3769_,8.42
_0559_,8.405
_1543_,8.4
_1993_,8.4
_3235_,8.4
_4140_,8.4
net191,8.4
net602,8.4
net606,8.4
net743,8.4
net953,8.4
_2864_,8.38
net653,8.38
net714,8.38
_3889_,8.36
net113,8.36
_4134_,8.355
_3490_,8.34
net317,8.34
net407,8.34
_0692_,8.335
_0660_,8.325
_0009_,8.305
_0702_,8.305
_0075_,8.3
_0814_,8.3
_1769_,8.3
_1786_,8.3
_1872_,8.3
_1920_,8.3
_4128_,8.3
net175,8.3
net190,8.3
net320,8.3
net400,8.3
_1408_,8.28
_1973_,8.28
_3365_,8.28
net687,8.28
net1152,8.28
_2116_,8.275
net159,8.26
net1057,8.26
_1456_,8.24
_1857_,8.24
_2367_,8.24
net972,8.24
net1091,8.24
_0310_,8.225
_0830_,8.225
_1223_,8.22
_2058_,8.22
net954,8.22
_2997_,8.2
net895,8.2
_0590_,8.195
_2241_,8.18
_0106_,8.165
_0785_,8.165
net848,8.16
_0339_,8.155
_1185_,8.14
_3701_,8.14
_3971_,8.14
_4145_,8.14
_4200_,8.14
_4201_,8.14
net547,8.14
net1142,8.14
_4233_,8.12
_0497_,8.105
_3571_,8.1
_3787_,8.1
_4070_,8.1
_0378_,8.085
_2163_,8.08
_0207_,8.065
_0218_,8.065
_1363_,8.06
_1836_,8.06
_1861_,8.06
_2057_,8.06
_2239_,8.06
_3086_,8.06
_3609_,8.06
_4020_,8.06
_4116_,8.06
_4232_,8.06
net754,8.06
_3796_,8.04
_3797_,8.04
_0012_,8.025
_0056_,8.025
_0244_,8.025
_0930_,8.025
_1606_,8.02
_2771_,8.02
_3330_,8.02
_3645_,8.02
_3835_,8.02
_3874_,8.02
_3886_,8.02
net401,8.02
_2190_,8
_0115_,7.985
_0598_,7.985
_0751_,7.985
_0861_,7.985
_1366_,7.98
_1416_,7.98
_3030_,7.98
_3063_,7.98
_3237_,7.98
_3383_,7.98
_3921_,7.98
_4183_,7.98
net366,7.98
net579,7.98
net907,7.98
net950,7.98
net1074,7.98
net1094,7.98
net1162,7.98
_0413_,7.945
_1848_,7.94
_1852_,7.94
_2486_,7.94
net330,7.94
_0539_,7.92
_2800_,7.92
net149,7.92
_0146_,7.905
_3509_,7.9
_3556_,7.9
_3618_,7.9
_4023_,7.9
_4211_,7.9
_0260_,7.88
_0288_,7.88
_0315_,7.88
_0422_,7.88
_1233_,7.88
_1400_,7.88
_1875_,7.88
net704,7.88
_1593_,7.86
_1607_,7.86
net254,7.86
_0011_,7.845
_0579_,7.845
_1588_,7.84
net496,7.84
net798,7.84
net945,7.84
net1023,7.84
_1373_,7.83
_0943_,7.815
_0990_,7.815
_0145_,7.805
_0555_,7.805
_0776_,7.805
_0566_,7.775
_0324_,7.765
_0908_,7.765
_0928_,7.765
_2270_,7.76
_2655_,7.76
net1116,7.76
_0632_,7.745
_0687_,7.745
_0958_,7.745
_2128_,7.74
_3896_,7.74
_0537_,7.725
_0949_,7.725
_0264_,7.705
_2484_,7.7
net435,7.7
_0489_,7.695
_0197_,7.685
_2831_,7.685
_1032_,7.68
_2234_,7.68
_2422_,7.68
_4161_,7.68
_4178_,7.68
net792,7.68
net810,7.68
_0762_,7.665
_1860_,7.66
_2394_,7.66
_1994_,7.655
_1824_,7.64
_2019_,7.64
_2359_,7.64
_3562_,7.64
_3624_,7.64
_3818_,7.64
rf.registers\[13\]\[16\],7.64
net314,7.64
net1056,7.64
net1079,7.64
_0209_,7.615
_0888_,7.605
_1122_,7.6
_4249_,7.6
net447,7.6
net455,7.6
_3816_,7.58
_4212_,7.58
_0113_,7.565
_0289_,7.565
_1952_,7.56
_2027_,7.56
_2216_,7.56
_2386_,7.56
_2398_,7.56
_2923_,7.56
_4157_,7.56
_4176_,7.56
_0701_,7.545
_0906_,7.54
_2982_,7.54
_2353_,7.535
_1503_,7.52
_1619_,7.52
_2346_,7.52
_3170_,7.52
_3288_,7.52
_3369_,7.52
_3659_,7.52
_3713_,7.52
_3726_,7.52
_3942_,7.52
_4073_,7.52
net244,7.52
net336,7.52
net437,7.52
net1047,7.52
_0348_,7.515
_0163_,7.505
_0331_,7.505
_0527_,7.505
_0941_,7.505
_1585_,7.5
_3202_,7.5
_3501_,7.5
_1814_,7.48
_1843_,7.48
_2963_,7.48
_3211_,7.48
_3608_,7.48
_3638_,7.48
_3987_,7.48
_4174_,7.48
_0182_,7.465
_0989_,7.46
_1907_,7.46
_2198_,7.46
net493,7.46
net745,7.46
net787,7.46
net894,7.46
A3[4],7.45
WD3[13],7.45
WD3[19],7.45
_0099_,7.445
_3503_,7.44
net528,7.44
_0488_,7.42
_1806_,7.42
net428,7.42
net686,7.42
net811,7.42
net841,7.42
_0731_,7.405
net280,7.4
net481,7.4
_0123_,7.385
_0415_,7.385
_1353_,7.38
_3969_,7.38
net287,7.38
net610,7.38
net764,7.38
net904,7.38
net1014,7.38
net1132,7.38
_0654_,7.365
net633,7.36
net728,7.36
net1035,7.36
net854,7.34
net909,7.34
_0167_,7.335
_0650_,7.305
_0238_,7.3
_1270_,7.3
net520,7.3
_0342_,7.285
_0482_,7.285
_0942_,7.285
_2577_,7.28
_3430_,7.28
net342,7.28
net963,7.28
_0377_,7.265
_0263_,7.245
net777,7.24
_1453_,7.22
_1916_,7.22
_2499_,7.22
_3205_,7.22
_3453_,7.22
_3469_,7.22
_3484_,7.22
_3494_,7.22
_3617_,7.22
_3798_,7.22
_3994_,7.22
_4086_,7.22
_4100_,7.22
_4197_,7.22
_4228_,7.22
_1600_,7.2
_3274_,7.2
_0039_,7.185
_0656_,7.185
_0232_,7.18
_1781_,7.18
_2291_,7.18
_2769_,7.18
_2937_,7.18
_3038_,7.18
_3186_,7.18
_3576_,7.18
_3753_,7.18
_3786_,7.18
_3814_,7.18
_4080_,7.18
net883,7.18
net1030,7.18
_1523_,7.17
_0179_,7.165
_2742_,7.16
_0549_,7.145
_0596_,7.145
_0889_,7.145
_0959_,7.145
_0979_,7.145
_1271_,7.14
_2630_,7.14
_3496_,7.14
_3910_,7.14
_4107_,7.14
_1414_,7.12
_3689_,7.12
_3983_,7.12
net567,7.12
A3[3],7.11
WD3[22],7.11
_0243_,7.105
_0593_,7.105
_0676_,7.105
_1300_,7.1
_2267_,7.1
_2372_,7.1
_2520_,7.1
_3232_,7.1
_3657_,7.1
_3751_,7.1
net465,7.1
net589,7.1
net634,7.1
_1665_,7.08
_3742_,7.08
_3770_,7.08
_1525_,7.06
_2090_,7.06
_3279_,7.06
_3408_,7.06
_3564_,7.06
_3595_,7.06
_3674_,7.06
_4099_,7.06
_4190_,7.06
_4215_,7.06
net297,7.06
net838,7.06
_0798_,7.045
_0968_,7.045
_3390_,7.04
_3644_,7.04
_3996_,7.04
_4208_,7.04
_0202_,7.025
_0825_,7.025
_0860_,7.025
_0025_,7.02
net344,7
_3246_,6.98
_3734_,6.98
_3778_,6.98
_3810_,6.98
net983,6.98
_1651_,6.96
_1762_,6.96
_2278_,6.96
net241,6.96
net446,6.96
net786,6.96
net899,6.96
_1516_,6.94
_1578_,6.94
_1873_,6.94
_2086_,6.94
net234,6.94
_1055_,6.92
_1106_,6.92
_1854_,6.92
_2018_,6.92
_2203_,6.92
_2232_,6.92
_3811_,6.92
net500,6.92
net785,6.92
net906,6.92
_0172_,6.9
net272,6.9
net724,6.9
net782,6.9
_0384_,6.885
_0379_,6.88
_0747_,6.88
_1566_,6.88
net663,6.88
net1101,6.88
_0156_,6.86
_1522_,6.86
_2558_,6.86
_0580_,6.845
_0719_,6.845
_1113_,6.84
_1165_,6.84
_2055_,6.84
_2065_,6.84
net1048,6.84
_0029_,6.825
_0404_,6.825
_0441_,6.825
_1015_,6.825
_2043_,6.82
net460,6.82
_0757_,6.785
_1314_,6.78
_2824_,6.78
A3[1],6.77
WD3[10],6.77
WD3[24],6.77
WD3[26],6.77
WD3[30],6.77
_0108_,6.765
_0947_,6.76
_1196_,6.76
_1871_,6.76
_2551_,6.76
_2841_,6.76
_2922_,6.76
_3112_,6.76
_3146_,6.76
_3198_,6.76
_3666_,6.76
_3749_,6.76
_4088_,6.76
_4252_,6.76
_2063_,6.74
_2395_,6.74
_2874_,6.74
_3991_,6.74
_0664_,6.725
_1318_,6.72
_1789_,6.72
_1867_,6.72
_2159_,6.72
_2317_,6.72
_2324_,6.72
_3349_,6.72
_3427_,6.72
_3614_,6.72
_3619_,6.72
_3717_,6.72
_3817_,6.72
_4158_,6.72
rf.registers\[0\]\[18\],6.72
net654,6.72
_0252_,6.705
_0258_,6.705
_0308_,6.705
_0736_,6.705
_0789_,6.705
_0801_,6.705
_1232_,6.7
_0045_,6.685
_0116_,6.685
_0364_,6.685
_0373_,6.685
_0575_,6.685
_0681_,6.685
_2639_,6.66
_2855_,6.66
_3761_,6.66
_3960_,6.66
_4123_,6.66
_2240_,6.65
_0122_,6.645
_0609_,6.645
_0615_,6.645
_0967_,6.645
_0110_,6.64
_2306_,6.64
_3028_,6.64
_3429_,6.64
_3537_,6.64
_3569_,6.64
_3745_,6.64
_3895_,6.64
_3955_,6.64
_4122_,6.64
net112,6.64
net319,6.64
net325,6.64
net436,6.64
net482,6.64
_0062_,6.625
_0811_,6.625
_0643_,6.62
_0294_,6.615
_1140_,6.6
_1792_,6.6
_1805_,6.6
_2248_,6.6
_2780_,6.6
_3400_,6.6
_3409_,6.6
_3541_,6.6
_3551_,6.6
_3682_,6.6
_3702_,6.6
_3708_,6.6
_3822_,6.6
_4035_,6.6
_4231_,6.6
net210,6.6
net233,6.6
net289,6.6
_0325_,6.585
_0070_,6.565
_0437_,6.545
_0790_,6.54
_1020_,6.54
_1986_,6.54
net257,6.54
net381,6.54
net789,6.54
_0608_,6.525
_0774_,6.525
_2618_,6.52
_3724_,6.52
_4177_,6.52
net452,6.52
_0046_,6.5
_0781_,6.5
_0804_,6.5
_0876_,6.5
_1968_,6.5
_2066_,6.5
_2319_,6.5
net156,6.5
net200,6.5
net206,6.5
net270,6.5
net351,6.5
net750,6.5
net863,6.5
net1096,6.5
_1448_,6.48
_1869_,6.48
_2311_,6.48
net262,6.48
_0019_,6.465
_0454_,6.465
_0696_,6.465
_1180_,6.46
net402,6.46
net426,6.46
_2589_,6.44
net203,6.44
net431,6.44
net1044,6.44
WD3[1],6.43
_0107_,6.42
net673,6.42
net891,6.42
net288,6.4
net448,6.4
_0072_,6.385
_0246_,6.385
net340,6.38
net516,6.38
_0032_,6.365
_0141_,6.365
_0428_,6.365
_0571_,6.365
_0616_,6.365
_0707_,6.365
_0732_,6.365
_0794_,6.365
_0976_,6.365
_2919_,6.36
net266,6.36
_1009_,6.355
_3945_,6.35
_0600_,6.335
_0063_,6.325
_0826_,6.325
_0974_,6.325
net944,6.32
A1[3],6.31
A2[2],6.31
A2[4],6.31
WD3[2],6.31
WD3[4],6.31
WD3[6],6.31
WE3,6.31
opcode[1],6.31
_0783_,6.305
_1652_,6.3
_1763_,6.3
_1775_,6.3
_1894_,6.3
_1946_,6.3
_2428_,6.3
_2787_,6.3
_2924_,6.3
_3254_,6.3
_3298_,6.3
_3523_,6.3
_3557_,6.3
_3605_,6.3
_3673_,6.3
_3780_,6.3
_4261_,6.3
net99,6.3
net123,6.3
net752,6.3
_0560_,6.28
_1082_,6.28
_1136_,6.28
_2236_,6.28
_3310_,6.28
_4010_,6.28
_0013_,6.265
_0284_,6.265
_1264_,6.26
_1443_,6.26
_2592_,6.26
_2606_,6.26
_3292_,6.26
_3337_,6.26
_3367_,6.26
_3478_,6.26
_3681_,6.26
_3806_,6.26
_3903_,6.26
_3959_,6.26
_4192_,6.26
_4240_,6.26
net111,6.26
net886,6.26
net1133,6.26
_0827_,6.235
_0002_,6.225
_0085_,6.225
_0326_,6.225
_0385_,6.225
_0389_,6.225
_0508_,6.225
_0611_,6.225
_0635_,6.225
_0745_,6.225
_0773_,6.225
_0853_,6.225
_0856_,6.225
_0885_,6.225
_0913_,6.225
_0859_,6.2
_3016_,6.2
_3178_,6.2
_3284_,6.2
_3353_,6.2
_3585_,6.2
_3599_,6.2
_3967_,6.2
_4057_,6.2
net383,6.2
_0471_,6.18
_1653_,6.18
_1816_,6.18
_2195_,6.18
_2380_,6.18
_2615_,6.18
_2782_,6.18
_3051_,6.18
_3119_,6.18
_3393_,6.18
_3422_,6.18
_3828_,6.18
_3909_,6.18
_3920_,6.18
net508,6.18
net660,6.18
_0343_,6.165
_0815_,6.165
_0870_,6.165
_0711_,6.16
_3149_,6.16
_0037_,6.14
_1437_,6.14
_1770_,6.14
_1951_,6.14
_2772_,6.14
_2881_,6.14
_3110_,6.14
_3129_,6.14
_3189_,6.14
_3228_,6.14
_3238_,6.14
_3356_,6.14
_3957_,6.14
_3998_,6.14
_4077_,6.14
net163,6.14
net178,6.14
net259,6.14
net310,6.14
net384,6.14
net444,6.14
net462,6.14
net538,6.14
net1076,6.14
_3241_,6.12
_3773_,6.12
_0104_,6.105
_0864_,6.105
_0311_,6.1
_0720_,6.1
_0792_,6.1
A1[0],6.09
A1[2],6.09
A2[3],6.09
A3[0],6.09
A3[2],6.09
WD3[23],6.09
WD3[25],6.09
WD3[29],6.09
WD3[31],6.09
WD3[9],6.09
_0347_,6.08
_0647_,6.08
_0875_,6.08
_1261_,6.08
_1458_,6.08
net223,6.08
net684,6.08
net706,6.08
net824,6.08
net1085,6.08
net1120,6.08
_0014_,6.065
_0220_,6.065
net853,6.06
_0250_,6.04
_0834_,6.04
_0847_,6.04
_2215_,6.04
_3763_,6.04
net369,6.04
net377,6.04
net773,6.04
net969,6.04
net1032,6.04
_3388_,6.02
net214,6.02
_0448_,6.015
_0262_,6.005
_0386_,6.005
_2279_,5.98
_2566_,5.98
net227,5.98
net432,5.98
net545,5.98
net550,5.98
net993,5.98
net1009,5.98
A1[1],5.97
A1[4],5.97
WD3[27],5.97
WD3[28],5.97
WD3[3],5.97
WD3[5],5.97
WD3[7],5.97
opcode[0],5.97
_0155_,5.965
_0345_,5.965
_1117_,5.96
_1131_,5.96
_4219_,5.96
net646,5.96
net778,5.96
_0082_,5.945
_0212_,5.945
_2550_,5.94
_1887_,5.925
_1438_,5.92
_2968_,5.92
_3739_,5.92
net700,5.92
_0661_,5.915
_0149_,5.905
_2167_,5.9
_0742_,5.895
_0982_,5.865
_2345_,5.86
_2702_,5.86
net87,5.86
_0565_,5.845
_1780_,5.84
_2135_,5.84
_2362_,5.84
_2405_,5.84
_2450_,5.84
_2939_,5.84
_3082_,5.84
_3252_,5.84
_3282_,5.84
_3527_,5.84
net470,5.84
net1058,5.84
net1075,5.84
_0754_,5.82
_1161_,5.82
_2177_,5.82
_2392_,5.82
_2682_,5.82
_4167_,5.82
net134,5.82
net1033,5.82
_1826_,5.805
_1648_,5.8
_2309_,5.8
_2899_,5.8
_2966_,5.8
_3140_,5.8
_3147_,5.8
_3457_,5.8
_3578_,5.8
_3655_,5.8
_3680_,5.8
_3784_,5.8
_3785_,5.8
_3862_,5.8
_4101_,5.8
_4242_,5.8
net271,5.8
net511,5.8
net980,5.8
net989,5.8
net1106,5.8
_0230_,5.795
_0399_,5.785
_0756_,5.775
_0065_,5.765
_0236_,5.765
_0391_,5.765
_0457_,5.765
_0886_,5.765
WD3[11],5.75
_1051_,5.75
_0134_,5.74
_1628_,5.74
_1856_,5.74
_3123_,5.74
_3276_,5.74
_3404_,5.74
_3441_,5.74
_3543_,5.74
_3883_,5.74
_3985_,5.74
_4138_,5.74
net346,5.74
_0417_,5.725
_0073_,5.72
_1046_,5.72
_1143_,5.72
_1248_,5.72
_1269_,5.72
_2288_,5.72
_2480_,5.72
_2673_,5.72
_2732_,5.72
_2863_,5.72
_3169_,5.72
_3851_,5.72
_3993_,5.72
_4001_,5.72
_4209_,5.72
_4256_,5.72
net167,5.72
net192,5.72
net669,5.72
net1143,5.72
_0150_,5.705
_0214_,5.705
_0670_,5.705
_0680_,5.705
_0862_,5.705
_1482_,5.68
_2158_,5.68
_2607_,5.68
_2964_,5.68
_3165_,5.68
_3234_,5.68
_3299_,5.68
_3314_,5.68
_3321_,5.68
_3355_,5.68
_3519_,5.68
_3529_,5.68
_3649_,5.68
_3692_,5.68
_3706_,5.68
_3842_,5.68
_3850_,5.68
_3863_,5.68
_3888_,5.68
_3900_,5.68
_3924_,5.68
_4112_,5.68
_4137_,5.68
_4166_,5.68
net228,5.68
net403,5.68
net685,5.68
net788,5.68
_0370_,5.645
_0459_,5.645
_0764_,5.645
alu_out[25],5.63
alu_out[27],5.63
_0408_,5.62
_0473_,5.62
_0546_,5.62
_0548_,5.62
_0572_,5.62
_1252_,5.62
_2046_,5.62
_2430_,5.62
net129,5.62
net160,5.62
net424,5.62
net440,5.62
net524,5.62
net683,5.62
net801,5.62
_0213_,5.605
_0518_,5.605
_0607_,5.6
_2106_,5.59
_0402_,5.58
_0710_,5.58
_0823_,5.58
_2149_,5.58
_2308_,5.58
_2316_,5.58
_2378_,5.58
_2708_,5.58
net737,5.58
net818,5.58
net856,5.58
net920,5.58
net934,5.58
_0047_,5.565
_0281_,5.565
_0387_,5.555
_0763_,5.555
_0652_,5.545
_0545_,5.525
net640,5.52
net908,5.52
_0803_,5.505
_3223_,5.5
net397,5.5
net739,5.5
_0420_,5.48
_1401_,5.48
_1801_,5.48
_2034_,5.48
_2949_,5.48
_0638_,5.475
_0302_,5.465
_0446_,5.465
_0522_,5.465
_0525_,5.465
_0944_,5.465
net468,5.46
_2880_,5.44
net98,5.44
_0159_,5.435
_0166_,5.435
_0178_,5.435
_0195_,5.435
_0765_,5.435
_0805_,5.435
_0098_,5.405
_2174_,5.4
_2933_,5.4
net318,5.4
_2580_,5.38
_3180_,5.38
_3249_,5.38
_3309_,5.38
_3417_,5.38
_3653_,5.38
_3757_,5.38
_3792_,5.38
_3837_,5.38
_4015_,5.38
_4218_,5.38
net189,5.38
net859,5.38
net932,5.38
net1040,5.38
_0641_,5.345
_0966_,5.345
_3182_,5.34
_3210_,5.34
_3287_,5.34
_3295_,5.34
_3300_,5.34
_3359_,5.34
_3620_,5.34
_3661_,5.34
_3718_,5.34
_3754_,5.34
_3799_,5.34
_3827_,5.34
_3890_,5.34
_3901_,5.34
_3947_,5.34
_4078_,5.34
_4147_,5.34
_4160_,5.34
_0274_,5.325
_0584_,5.325
_0961_,5.32
_0031_,5.315
_0160_,5.315
_1013_,5.315
_0354_,5.305
_0392_,5.305
_3581_,5.3
alu_out[24],5.29
_0050_,5.28
_0231_,5.28
_2096_,5.28
_2138_,5.28
_3402_,5.28
_3403_,5.28
_3580_,5.28
_4254_,5.28
_0407_,5.265
_0484_,5.265
_0501_,5.265
_0530_,5.265
_0819_,5.265
_0946_,5.265
_1031_,5.26
_2007_,5.26
_2218_,5.26
_2457_,5.26
_2464_,5.26
_2700_,5.26
_3260_,5.26
_3437_,5.26
_3636_,5.26
_3646_,5.26
_4050_,5.26
net555,5.26
net560,5.26
net1036,5.26
_0627_,5.245
_2519_,5.24
_1093_,5.22
_1562_,5.22
_1615_,5.22
_1793_,5.22
_1891_,5.22
_2076_,5.22
_2103_,5.22
_2136_,5.22
_2483_,5.22
_3008_,5.22
_3839_,5.22
_3932_,5.22
_3982_,5.22
_4165_,5.22
_4235_,5.22
_4264_,5.22
net70,5.22
net208,5.22
net375,5.22
net636,5.22
net697,5.22
_0332_,5.185
_0797_,5.185
_2956_,5.18
_0101_,5.16
_0257_,5.16
_0447_,5.16
_0646_,5.16
net296,5.16
net430,5.16
net461,5.16
net544,5.16
net553,5.16
net618,5.16
net829,5.16
net965,5.16
_2342_,5.14
_2664_,5.14
_3164_,5.14
_3631_,5.14
_3929_,5.14
_4040_,5.14
net350,5.14
_1108_,5.12
_1369_,5.12
_1501_,5.12
_1966_,5.12
_2133_,5.12
_2222_,5.12
net186,5.12
net306,5.12
net324,5.12
net392,5.12
net459,5.12
net812,5.12
net1013,5.12
net1027,5.12
net1042,5.12
_1863_,5.11
_0048_,5.095
_0287_,5.095
_0376_,5.095
_0644_,5.095
_0880_,5.095
WD3[0],5.07
WD3[20],5.07
WD3[8],5.07
_0960_,5.065
_1234_,5.06
_1787_,5.06
_2148_,5.06
_2300_,5.06
_2302_,5.06
_2681_,5.06
net971,5.06
net1137,5.06
_0461_,5.045
_0730_,5.045
_1011_,5.045
_0192_,5.04
_0553_,5.04
_0993_,5.04
_2584_,5.04
_2975_,5.04
_0061_,5.02
net376,5.02
_0950_,5.015
_2205_,5
_0478_,4.985
_0917_,4.985
_0984_,4.975
_0558_,4.955
_0631_,4.945
net119,4.94
_1100_,4.92
_1374_,4.92
_3250_,4.92
_3281_,4.92
_3308_,4.92
_3311_,4.92
_3514_,4.92
_3521_,4.92
_3788_,4.92
_3922_,4.92
_4237_,4.92
_4241_,4.92
net328,4.92
net583,4.92
net666,4.92
net1130,4.92
_1487_,4.915
_1569_,4.9
_2724_,4.9
_0007_,4.885
_0421_,4.885
_0881_,4.885
_0894_,4.885
_0916_,4.885
_1469_,4.88
_1478_,4.88
_1646_,4.88
_1967_,4.88
_2047_,4.88
_2516_,4.88
_2575_,4.88
_2685_,4.88
_3026_,4.88
_3426_,4.88
_3695_,4.88
_3865_,4.88
_4019_,4.88
_4141_,4.88
_4146_,4.88
_4222_,4.88
net622,4.88
net690,4.88
net921,4.88
net926,4.88
_0017_,4.845
_0121_,4.845
_0139_,4.845
_0374_,4.845
_0451_,4.845
_0523_,4.845
_0659_,4.845
_0817_,4.845
_0852_,4.845
_0868_,4.845
_0891_,4.845
_0918_,4.845
_1409_,4.82
_1972_,4.82
net91,4.82
_1176_,4.8
_1736_,4.8
_1859_,4.8
_2619_,4.8
_2992_,4.8
_3102_,4.8
_3173_,4.8
_3224_,4.8
_3765_,4.8
_3925_,4.8
_3981_,4.8
_4245_,4.8
net125,4.8
net183,4.8
net267,4.8
net359,4.8
net561,4.8
net772,4.8
_0242_,4.795
_1388_,4.78
_2612_,4.78
_1307_,4.76
_2292_,4.76
_2557_,4.76
_2596_,4.76
_2943_,4.76
_3203_,4.76
_3549_,4.76
_3887_,4.76
_3892_,4.76
_3997_,4.76
_4018_,4.76
_4044_,4.76
_4058_,4.76
net395,4.76
net763,4.76
WD3[21],4.73
alu_out[16],4.73
alu_out[18],4.73
alu_out[2],4.73
alu_out[30],4.73
alu_out[6],4.73
_0096_,4.725
_0836_,4.725
_0054_,4.7
_0225_,4.7
_0261_,4.7
_0435_,4.7
_0613_,4.7
_0691_,4.7
_0952_,4.7
_1375_,4.7
_1844_,4.7
_2832_,4.7
net211,4.7
net249,4.7
net358,4.7
net506,4.7
net572,4.7
net822,4.7
net890,4.7
net994,4.7
_1304_,4.68
_3068_,4.68
_3297_,4.68
_3440_,4.68
_1154_,4.66
_2129_,4.66
_2156_,4.66
_3187_,4.66
net213,4.66
net279,4.66
net352,4.66
net505,4.66
